period,value,released,version
2018 AUG,-1274,2018-10-09,v41
2018 FEB,205,2018-10-09,v41
2018 JAN,-1099,2018-10-09,v41
2018 JUL,-572,2018-10-09,v41
2018 JUN,-992,2018-10-09,v41
2018 MAR,-2378,2018-10-09,v41
2018 MAY,-2366,2018-10-09,v41
2018 Q1,-3272,2018-10-09,v41
2018 Q2,-6106,2018-10-09,v41
2018 AUG,-2101,2018-11-09,v42
2018 JUL,-794,2018-11-09,v42
2018 Q3,-2922,2018-11-09,v42
2018 SEP,-27,2018-11-09,v42
2017,-24433,2018-12-10,v44
2017 APR,-392,2018-12-10,v44
2017 AUG,-2709,2018-12-10,v44
2017 DEC,-1883,2018-12-10,v44
2017 FEB,-1556,2018-12-10,v44
2017 JAN,-1762,2018-12-10,v44
2017 JUL,-2129,2018-12-10,v44
2017 JUN,-4209,2018-12-10,v44
2017 MAR,-3365,2018-12-10,v44
2017 MAY,-2364,2018-12-10,v44
2017 NOV,-2078,2018-12-10,v44
2017 OCT,-1259,2018-12-10,v44
2017 Q1,-6683,2018-12-10,v44
2017 Q2,-6965,2018-12-10,v44
2017 Q3,-5565,2018-12-10,v44
2017 Q4,-5220,2018-12-10,v44
2017 SEP,-727,2018-12-10,v44
2018 APR,-3061,2018-12-10,v44
2018 AUG,-4677,2018-12-10,v44
2018 FEB,-559,2018-12-10,v44
2018 JAN,-1911,2018-12-10,v44
2018 JUL,-2775,2018-12-10,v44
2018 JUN,-1567,2018-12-10,v44
2018 MAR,-2869,2018-12-10,v44
2018 MAY,-2880,2018-12-10,v44
2018 OCT,-3300,2018-12-10,v44
2018 Q1,-5339,2018-12-10,v44
2018 Q2,-7508,2018-12-10,v44
2018 Q3,-9783,2018-12-10,v44
2018 SEP,-2331,2018-12-10,v44
2017,-23933,2019-01-11,v45
2017 APR,-402,2019-01-11,v45
2017 AUG,-2640,2019-01-11,v45
2017 DEC,-1781,2019-01-11,v45
2017 FEB,-1555,2019-01-11,v45
2017 JAN,-1758,2019-01-11,v45
2017 JUL,-2086,2019-01-11,v45
2017 JUN,-4194,2019-01-11,v45
2017 MAR,-3370,2019-01-11,v45
2017 MAY,-2369,2019-01-11,v45
2017 NOV,-1977,2019-01-11,v45
2017 OCT,-1162,2019-01-11,v45
2017 Q3,-5365,2019-01-11,v45
2017 Q4,-4920,2019-01-11,v45
2017 SEP,-639,2019-01-11,v45
2018 APR,-2944,2019-01-11,v45
2018 AUG,-4330,2019-01-11,v45
2018 FEB,-461,2019-01-11,v45
2018 JAN,-1811,2019-01-11,v45
2018 JUL,-2477,2019-01-11,v45
2018 JUN,-1342,2019-01-11,v45
2018 MAR,-2767,2019-01-11,v45
2018 MAY,-2722,2019-01-11,v45
2018 NOV,-2904,2019-01-11,v45
2018 OCT,-3037,2019-01-11,v45
2018 Q1,-5039,2019-01-11,v45
2018 Q2,-7008,2019-01-11,v45
2018 Q3,-8783,2019-01-11,v45
2018 SEP,-1976,2019-01-11,v45
2018,-32320,2019-02-11,v46
2018 APR,-3116,2019-02-11,v46
2018 AUG,-4411,2019-02-11,v46
2018 DEC,-3229,2019-02-11,v46
2018 FEB,-308,2019-02-11,v46
2018 JAN,-1677,2019-02-11,v46
2018 JUL,-2726,2019-02-11,v46
2018 JUN,-1687,2019-02-11,v46
2018 MAR,-2698,2019-02-11,v46
2018 MAY,-2976,2019-02-11,v46
2018 NOV,-3615,2019-02-11,v46
2018 OCT,-3511,2019-02-11,v46
2018 Q1,-4683,2019-02-11,v46
2018 Q2,-7779,2019-02-11,v46
2018 Q3,-9503,2019-02-11,v46
2018 Q4,-10355,2019-02-11,v46
2018 SEP,-2366,2019-02-11,v46
2018,-29769,2019-03-12,v48
2018 APR,-3041,2019-03-12,v48
2018 AUG,-4164,2019-03-12,v48
2018 DEC,-3448,2019-03-12,v48
2018 FEB,-537,2019-03-12,v48
2018 JAN,-1607,2019-03-12,v48
2018 JUL,-2289,2019-03-12,v48
2018 JUN,-1393,2019-03-12,v48
2018 MAR,-2779,2019-03-12,v48
2018 MAY,-2514,2019-03-12,v48
2018 NOV,-3102,2019-03-12,v48
2018 OCT,-2988,2019-03-12,v48
2018 Q1,-4923,2019-03-12,v48
2018 Q2,-6948,2019-03-12,v48
2018 Q3,-8360,2019-03-12,v48
2018 Q4,-9538,2019-03-12,v48
2018 SEP,-1907,2019-03-12,v48
2019 JAN,-3825,2019-03-12,v48
2018,-30969,2019-04-09,v49
2018 APR,-3185,2019-04-09,v49
2018 AUG,-4349,2019-04-09,v49
2018 DEC,-3390,2019-04-09,v49
2018 FEB,-642,2019-04-09,v49
2018 JAN,-1673,2019-04-09,v49
2018 JUL,-2497,2019-04-09,v49
2018 JUN,-1586,2019-04-09,v49
2018 MAR,-2908,2019-04-09,v49
2018 MAY,-2677,2019-04-09,v49
2018 NOV,-3049,2019-04-09,v49
2018 OCT,-2999,2019-04-09,v49
2018 Q1,-5223,2019-04-09,v49
2018 Q2,-7448,2019-04-09,v49
2018 Q3,-8860,2019-04-09,v49
2018 Q4,-9438,2019-04-09,v49
2018 SEP,-2014,2019-04-09,v49
2019 FEB,-4860,2019-04-09,v49
2019 JAN,-5345,2019-04-09,v49
2019 FEB,-6219,2019-05-09,v50
2019 JAN,-6710,2019-05-09,v50
2019 MAR,-5408,2019-05-09,v50
2019 Q1,-18337,2019-05-09,v50
2019 APR,-2740,2019-06-09,v51
2019 FEB,-6659,2019-06-09,v51
2019 JAN,-6456,2019-06-09,v51
2019 MAR,-6151,2019-06-09,v51
2019 Q1,-19266,2019-06-09,v51
2019 APR,-3716,2019-07-09,v52
2019 FEB,-7026,2019-07-09,v52
2019 JAN,-6710,2019-07-09,v52
2019 MAR,-6531,2019-07-09,v52
2019 MAY,-2324,2019-07-09,v52
2019 Q1,-20267,2019-07-09,v52
2019 APR,-4049,2019-08-08,v54
2019 JUN,1779,2019-08-08,v54
2019 MAY,-2002,2019-08-08,v54
2019 Q2,-4272,2019-08-08,v54
2019 APR,-4204,2019-09-08,v55
2019 JUL,-219,2019-09-08,v55
2019 JUN,-132,2019-09-08,v55
2019 MAY,-2538,2019-09-08,v55
2019 Q2,-6874,2019-09-08,v55
1997,4746,2019-10-09,v56
1997 APR,257,2019-10-09,v56
1997 AUG,773,2019-10-09,v56
1997 DEC,154,2019-10-09,v56
1997 FEB,982,2019-10-09,v56
1997 JAN,1437,2019-10-09,v56
1997 JUL,703,2019-10-09,v56
1997 JUN,-232,2019-10-09,v56
1997 MAR,71,2019-10-09,v56
1997 MAY,36,2019-10-09,v56
1997 NOV,-343,2019-10-09,v56
1997 OCT,73,2019-10-09,v56
1997 Q1,2490,2019-10-09,v56
1997 Q2,61,2019-10-09,v56
1997 Q3,2311,2019-10-09,v56
1997 Q4,-116,2019-10-09,v56
1997 SEP,835,2019-10-09,v56
1998,-6151,2019-10-09,v56
1998 APR,-190,2019-10-09,v56
1998 AUG,-461,2019-10-09,v56
1998 DEC,-912,2019-10-09,v56
1998 FEB,-299,2019-10-09,v56
1998 JAN,424,2019-10-09,v56
1998 JUL,-394,2019-10-09,v56
1998 JUN,-724,2019-10-09,v56
1998 MAR,-373,2019-10-09,v56
1998 MAY,-824,2019-10-09,v56
1998 NOV,-885,2019-10-09,v56
1998 OCT,-618,2019-10-09,v56
1998 Q1,-248,2019-10-09,v56
1998 Q2,-1738,2019-10-09,v56
1998 Q3,-1750,2019-10-09,v56
1998 Q4,-2415,2019-10-09,v56
1998 SEP,-895,2019-10-09,v56
1999,-14430,2019-10-09,v56
1999 APR,-1351,2019-10-09,v56
1999 AUG,-1268,2019-10-09,v56
1999 DEC,-1127,2019-10-09,v56
1999 FEB,-1572,2019-10-09,v56
1999 JAN,-1463,2019-10-09,v56
1999 JUL,-1296,2019-10-09,v56
1999 JUN,-1557,2019-10-09,v56
1999 MAR,-1271,2019-10-09,v56
1999 MAY,-800,2019-10-09,v56
1999 NOV,-918,2019-10-09,v56
1999 OCT,-920,2019-10-09,v56
1999 Q1,-4306,2019-10-09,v56
1999 Q2,-3708,2019-10-09,v56
1999 Q3,-3451,2019-10-09,v56
1999 Q4,-2965,2019-10-09,v56
1999 SEP,-887,2019-10-09,v56
2000,-19000,2019-10-09,v56
2000 APR,-1961,2019-10-09,v56
2000 AUG,-1348,2019-10-09,v56
2000 DEC,-1898,2019-10-09,v56
2000 JAN,-1497,2019-10-09,v56
2000 JUL,-2420,2019-10-09,v56
2000 JUN,-1363,2019-10-09,v56
2000 MAR,-1128,2019-10-09,v56
2000 MAY,-1439,2019-10-09,v56
2000 NOV,-1645,2019-10-09,v56
2000 OCT,-1282,2019-10-09,v56
2000 Q1,-4146,2019-10-09,v56
2000 Q2,-4763,2019-10-09,v56
2000 Q3,-5266,2019-10-09,v56
2000 Q4,-4825,2019-10-09,v56
2000 SEP,-1498,2019-10-09,v56
2001,-25079,2019-10-09,v56
2001 APR,-2234,2019-10-09,v56
2001 AUG,-2956,2019-10-09,v56
2001 DEC,-2233,2019-10-09,v56
2001 FEB,-1784,2019-10-09,v56
2001 JAN,-1550,2019-10-09,v56
2001 JUL,-2266,2019-10-09,v56
2001 JUN,-2647,2019-10-09,v56
2001 MAR,-2029,2019-10-09,v56
2001 MAY,-2157,2019-10-09,v56
2001 NOV,-1612,2019-10-09,v56
2001 OCT,-1596,2019-10-09,v56
2001 Q1,-5363,2019-10-09,v56
2001 Q2,-7038,2019-10-09,v56
2001 Q3,-7237,2019-10-09,v56
2001 Q4,-5441,2019-10-09,v56
2001 SEP,-2015,2019-10-09,v56
2002,-30667,2019-10-09,v56
2002 APR,-3061,2019-10-09,v56
2002 AUG,-2193,2019-10-09,v56
2002 DEC,-2294,2019-10-09,v56
2002 FEB,-2681,2019-10-09,v56
2002 JAN,-1805,2019-10-09,v56
2002 JUL,-2372,2019-10-09,v56
2002 JUN,-2940,2019-10-09,v56
2002 MAR,-2762,2019-10-09,v56
2002 MAY,-2347,2019-10-09,v56
2002 NOV,-3412,2019-10-09,v56
2002 OCT,-2760,2019-10-09,v56
2002 Q1,-7248,2019-10-09,v56
2002 Q2,-8348,2019-10-09,v56
2002 Q3,-6605,2019-10-09,v56
2002 Q4,-8466,2019-10-09,v56
2002 SEP,-2040,2019-10-09,v56
2003,-27695,2019-10-09,v56
2003 APR,-1056,2019-10-09,v56
2003 AUG,-1724,2019-10-09,v56
2003 DEC,-2411,2019-10-09,v56
2003 FEB,-1620,2019-10-09,v56
2003 JAN,-1716,2019-10-09,v56
2003 JUL,-1839,2019-10-09,v56
2003 JUN,-3272,2019-10-09,v56
2003 MAR,-2420,2019-10-09,v56
2003 MAY,-2652,2019-10-09,v56
2003 NOV,-2922,2019-10-09,v56
2003 OCT,-2667,2019-10-09,v56
2003 Q1,-5756,2019-10-09,v56
2003 Q2,-6980,2019-10-09,v56
2003 Q3,-6959,2019-10-09,v56
2003 Q4,-8000,2019-10-09,v56
2003 SEP,-3396,2019-10-09,v56
2004,-33644,2019-10-09,v56
2004 APR,-2646,2019-10-09,v56
2004 AUG,-3636,2019-10-09,v56
2004 DEC,-1870,2019-10-09,v56
2004 FEB,-2340,2019-10-09,v56
2004 JAN,-3513,2019-10-09,v56
2004 JUL,-3353,2019-10-09,v56
2004 JUN,-3390,2019-10-09,v56
2004 MAR,-2195,2019-10-09,v56
2004 MAY,-2990,2019-10-09,v56
2004 NOV,-2019,2019-10-09,v56
2004 OCT,-2900,2019-10-09,v56
2004 Q1,-8048,2019-10-09,v56
2004 Q2,-9026,2019-10-09,v56
2004 Q3,-9781,2019-10-09,v56
2004 Q4,-6789,2019-10-09,v56
2004 SEP,-2792,2019-10-09,v56
2005,-33546,2019-10-09,v56
2005 APR,-3076,2019-10-09,v56
2005 AUG,-3342,2019-10-09,v56
2005 DEC,-3033,2019-10-09,v56
2005 FEB,-3208,2019-10-09,v56
2005 JAN,-3328,2019-10-09,v56
2005 JUL,-2506,2019-10-09,v56
2005 JUN,-1909,2019-10-09,v56
2005 MAR,-2979,2019-10-09,v56
2005 MAY,-2340,2019-10-09,v56
2005 NOV,-2922,2019-10-09,v56
2005 OCT,-2194,2019-10-09,v56
2005 Q1,-9515,2019-10-09,v56
2005 Q2,-7325,2019-10-09,v56
2005 Q3,-8557,2019-10-09,v56
2005 Q4,-8149,2019-10-09,v56
2005 SEP,-2709,2019-10-09,v56
2006,-30292,2019-10-09,v56
2006 APR,-2484,2019-10-09,v56
2006 AUG,-2286,2019-10-09,v56
2006 DEC,-2393,2019-10-09,v56
2006 FEB,-2987,2019-10-09,v56
2006 JAN,-3644,2019-10-09,v56
2006 JUL,-2316,2019-10-09,v56
2006 JUN,-2049,2019-10-09,v56
2006 MAR,-2262,2019-10-09,v56
2006 MAY,-2967,2019-10-09,v56
2006 NOV,-2853,2019-10-09,v56
2006 OCT,-2230,2019-10-09,v56
2006 Q1,-8893,2019-10-09,v56
2006 Q2,-7500,2019-10-09,v56
2006 Q3,-6423,2019-10-09,v56
2006 Q4,-7476,2019-10-09,v56
2006 SEP,-1821,2019-10-09,v56
2007,-30679,2019-10-09,v56
2007 APR,-1789,2019-10-09,v56
2007 AUG,-2707,2019-10-09,v56
2007 DEC,-2391,2019-10-09,v56
2007 FEB,-2550,2019-10-09,v56
2007 JAN,-2218,2019-10-09,v56
2007 JUL,-3058,2019-10-09,v56
2007 JUN,-2773,2019-10-09,v56
2007 MAR,-3252,2019-10-09,v56
2007 MAY,-2713,2019-10-09,v56
2007 NOV,-2271,2019-10-09,v56
2007 OCT,-2232,2019-10-09,v56
2007 Q1,-8020,2019-10-09,v56
2007 Q2,-7275,2019-10-09,v56
2007 Q3,-8490,2019-10-09,v56
2007 Q4,-6894,2019-10-09,v56
2007 SEP,-2725,2019-10-09,v56
2008,-34204,2019-10-09,v56
2008 APR,-3153,2019-10-09,v56
2008 AUG,-2301,2019-10-09,v56
2008 DEC,-1436,2019-10-09,v56
2008 FEB,-3990,2019-10-09,v56
2008 JAN,-3679,2019-10-09,v56
2008 JUL,-3084,2019-10-09,v56
2008 JUN,-3844,2019-10-09,v56
2008 MAR,-3265,2019-10-09,v56
2008 MAY,-2907,2019-10-09,v56
2008 NOV,-2861,2019-10-09,v56
2008 OCT,-1804,2019-10-09,v56
2008 Q1,-10934,2019-10-09,v56
2008 Q2,-9904,2019-10-09,v56
2008 Q3,-7265,2019-10-09,v56
2008 Q4,-6101,2019-10-09,v56
2008 SEP,-1880,2019-10-09,v56
2009,-24849,2019-10-09,v56
2009 APR,-2526,2019-10-09,v56
2009 AUG,-1647,2019-10-09,v56
2009 DEC,-2427,2019-10-09,v56
2009 FEB,-1497,2019-10-09,v56
2009 JAN,-2168,2019-10-09,v56
2009 JUL,-1879,2019-10-09,v56
2009 JUN,-2196,2019-10-09,v56
2009 MAR,-2218,2019-10-09,v56
2009 MAY,-1568,2019-10-09,v56
2009 NOV,-2197,2019-10-09,v56
2009 OCT,-2304,2019-10-09,v56
2009 Q1,-5883,2019-10-09,v56
2009 Q2,-6290,2019-10-09,v56
2009 Q3,-5748,2019-10-09,v56
2009 Q4,-6928,2019-10-09,v56
2009 SEP,-2222,2019-10-09,v56
2010,-31980,2019-10-09,v56
2010 APR,-2547,2019-10-09,v56
2010 AUG,-3297,2019-10-09,v56
2010 DEC,-3497,2019-10-09,v56
2010 FEB,-847,2019-10-09,v56
2010 JAN,-2745,2019-10-09,v56
2010 JUL,-3052,2019-10-09,v56
2010 JUN,-2403,2019-10-09,v56
2010 MAR,-2562,2019-10-09,v56
2010 MAY,-2360,2019-10-09,v56
2010 NOV,-2941,2019-10-09,v56
2010 OCT,-2452,2019-10-09,v56
2010 Q1,-6154,2019-10-09,v56
2010 Q2,-7310,2019-10-09,v56
2010 Q3,-9626,2019-10-09,v56
2010 Q4,-8890,2019-10-09,v56
2010 SEP,-3277,2019-10-09,v56
2011,-15018,2019-10-09,v56
2011 APR,-83,2019-10-09,v56
2011 AUG,-1141,2019-10-09,v56
2011 DEC,-830,2019-10-09,v56
2011 FEB,470,2019-10-09,v56
2011 JAN,-1778,2019-10-09,v56
2011 JUL,-1421,2019-10-09,v56
2011 JUN,-1010,2019-10-09,v56
2011 MAR,-1693,2019-10-09,v56
2011 MAY,-1545,2019-10-09,v56
2011 NOV,-2088,2019-10-09,v56
2011 OCT,-1084,2019-10-09,v56
2011 Q1,-3001,2019-10-09,v56
2011 Q2,-2638,2019-10-09,v56
2011 Q3,-5377,2019-10-09,v56
2011 Q4,-4002,2019-10-09,v56
2011 SEP,-2815,2019-10-09,v56
2012,-20072,2019-10-09,v56
2012 APR,-3626,2019-10-09,v56
2012 AUG,-2475,2019-10-09,v56
2012 DEC,-1590,2019-10-09,v56
2012 FEB,-593,2019-10-09,v56
2012 JAN,-1182,2019-10-09,v56
2012 JUL,-47,2019-10-09,v56
2012 JUN,-2820,2019-10-09,v56
2012 MAR,-1243,2019-10-09,v56
2012 MAY,-1477,2019-10-09,v56
2012 NOV,-1858,2019-10-09,v56
2012 OCT,-2142,2019-10-09,v56
2012 Q1,-3018,2019-10-09,v56
2012 Q2,-7923,2019-10-09,v56
2012 Q3,-3541,2019-10-09,v56
2012 Q4,-5590,2019-10-09,v56
2012 SEP,-1019,2019-10-09,v56
2013,-22751,2019-10-09,v56
2013 APR,-703,2019-10-09,v56
2013 AUG,-788,2019-10-09,v56
2013 DEC,-1556,2019-10-09,v56
2013 FEB,-913,2019-10-09,v56
2013 JAN,-1141,2019-10-09,v56
2013 JUL,-1807,2019-10-09,v56
2013 JUN,-1993,2019-10-09,v56
2013 MAR,31,2019-10-09,v56
2013 MAY,-1565,2019-10-09,v56
2013 NOV,-4829,2019-10-09,v56
2013 OCT,-4959,2019-10-09,v56
2013 Q1,-2023,2019-10-09,v56
2013 Q2,-4261,2019-10-09,v56
2013 Q3,-5123,2019-10-09,v56
2013 Q4,-11344,2019-10-09,v56
2013 SEP,-2528,2019-10-09,v56
2014,-25961,2019-10-09,v56
2014 APR,-2846,2019-10-09,v56
2014 AUG,-1676,2019-10-09,v56
2014 DEC,-4739,2019-10-09,v56
2014 JAN,-3761,2019-10-09,v56
2014 JUL,-2620,2019-10-09,v56
2014 JUN,-1795,2019-10-09,v56
2014 MAR,-1822,2019-10-09,v56
2014 MAY,-1353,2019-10-09,v56
2014 NOV,-1555,2019-10-09,v56
2014 OCT,-580,2019-10-09,v56
2014 Q1,-8011,2019-10-09,v56
2014 Q2,-5994,2019-10-09,v56
2014 Q3,-5082,2019-10-09,v56
2014 Q4,-6874,2019-10-09,v56
2014 SEP,-786,2019-10-09,v56
2015,-26458,2019-10-09,v56
2015 APR,-1984,2019-10-09,v56
2015 AUG,-2241,2019-10-09,v56
2015 DEC,357,2019-10-09,v56
2015 FEB,-3807,2019-10-09,v56
2015 JAN,-3894,2019-10-09,v56
2015 JUL,-2977,2019-10-09,v56
2015 JUN,-1042,2019-10-09,v56
2015 MAR,-2717,2019-10-09,v56
2015 MAY,-688,2019-10-09,v56
2015 NOV,-1673,2019-10-09,v56
2015 OCT,-4156,2019-10-09,v56
2015 Q1,-10418,2019-10-09,v56
2015 Q2,-3714,2019-10-09,v56
2015 Q3,-6854,2019-10-09,v56
2015 Q4,-5472,2019-10-09,v56
2015 SEP,-1636,2019-10-09,v56
2016,-32323,2019-10-09,v56
2016 APR,-2353,2019-10-09,v56
2016 AUG,-4938,2019-10-09,v56
2016 DEC,-2663,2019-10-09,v56
2016 FEB,-2756,2019-10-09,v56
2016 JAN,-692,2019-10-09,v56
2016 JUL,-3172,2019-10-09,v56
2016 JUN,-2826,2019-10-09,v56
2016 MAR,-3792,2019-10-09,v56
2016 MAY,-427,2019-10-09,v56
2016 NOV,-2447,2019-10-09,v56
2016 OCT,-581,2019-10-09,v56
2016 Q1,-7240,2019-10-09,v56
2016 Q2,-5606,2019-10-09,v56
2016 Q3,-13786,2019-10-09,v56
2016 Q4,-5691,2019-10-09,v56
2016 SEP,-5676,2019-10-09,v56
2017,-25127,2019-10-09,v56
2017 APR,-446,2019-10-09,v56
2017 AUG,-2696,2019-10-09,v56
2017 DEC,-1659,2019-10-09,v56
2017 FEB,-1760,2019-10-09,v56
2017 JAN,-2293,2019-10-09,v56
2017 JUL,-2044,2019-10-09,v56
2017 JUN,-3570,2019-10-09,v56
2017 MAR,-3375,2019-10-09,v56
2017 MAY,-1802,2019-10-09,v56
2017 NOV,-2589,2019-10-09,v56
2017 OCT,-1701,2019-10-09,v56
2017 Q1,-7428,2019-10-09,v56
2017 Q2,-5818,2019-10-09,v56
2017 Q3,-5932,2019-10-09,v56
2017 Q4,-5949,2019-10-09,v56
2017 SEP,-1192,2019-10-09,v56
2018,-37729,2019-10-09,v56
2018 APR,-4752,2019-10-09,v56
2018 AUG,-4155,2019-10-09,v56
2018 DEC,-3983,2019-10-09,v56
2018 FEB,-435,2019-10-09,v56
2018 JAN,-1960,2019-10-09,v56
2018 JUL,-2693,2019-10-09,v56
2018 JUN,-2811,2019-10-09,v56
2018 MAR,-3391,2019-10-09,v56
2018 MAY,-4481,2019-10-09,v56
2018 NOV,-3959,2019-10-09,v56
2018 OCT,-3056,2019-10-09,v56
2018 Q1,-5786,2019-10-09,v56
2018 Q2,-12044,2019-10-09,v56
2018 Q3,-8901,2019-10-09,v56
2018 Q4,-10998,2019-10-09,v56
2018 SEP,-2053,2019-10-09,v56
2019 APR,-6049,2019-10-09,v56
2019 AUG,-1546,2019-10-09,v56
2019 FEB,-7646,2019-10-09,v56
2019 JAN,-7574,2019-10-09,v56
2019 JUL,-1681,2019-10-09,v56
2019 JUN,-1348,2019-10-09,v56
2019 MAR,-7529,2019-10-09,v56
2019 MAY,-3997,2019-10-09,v56
2019 Q1,-22749,2019-10-09,v56
2019 Q2,-11394,2019-10-09,v56
2019 AUG,-1760,2019-11-11,v57
2019 JUL,-1290,2019-11-11,v57
2019 Q3,-6410,2019-11-11,v57
2019 SEP,-3360,2019-11-11,v57
2018,-29287,2019-12-10,v58
2018 APR,-2962,2019-12-10,v58
2018 AUG,-3400,2019-12-10,v58
2018 DEC,-4424,2019-12-10,v58
2018 FEB,-491,2019-12-10,v58
2018 JAN,-2070,2019-12-10,v58
2018 JUL,-1644,2019-12-10,v58
2018 JUN,-823,2019-12-10,v58
2018 MAR,-3049,2019-12-10,v58
2018 MAY,-2630,2019-12-10,v58
2018 NOV,-3634,2019-12-10,v58
2018 OCT,-2703,2019-12-10,v58
2018 Q1,-5610,2019-12-10,v58
2018 Q2,-6415,2019-12-10,v58
2018 Q3,-6501,2019-12-10,v58
2018 Q4,-10761,2019-12-10,v58
2018 SEP,-1457,2019-12-10,v58
2019 APR,-6222,2019-12-10,v58
2019 AUG,-73,2019-12-10,v58
2019 FEB,-7430,2019-12-10,v58
2019 JAN,-6865,2019-12-10,v58
2019 JUL,585,2019-12-10,v58
2019 JUN,-1087,2019-12-10,v58
2019 MAR,-8063,2019-12-10,v58
2019 MAY,-4347,2019-12-10,v58
2019 OCT,-5188,2019-12-10,v58
2019 Q1,-22358,2019-12-10,v58
2019 Q2,-11656,2019-12-10,v58
2019 Q3,-1410,2019-12-10,v58
2019 SEP,-1922,2019-12-10,v58
2018,-29787,2020-01-13,v59
2018 APR,-3156,2020-01-13,v59
2018 AUG,-3294,2020-01-13,v59
2018 DEC,-4536,2020-01-13,v59
2018 FEB,-567,2020-01-13,v59
2018 JAN,-2101,2020-01-13,v59
2018 JUL,-1637,2020-01-13,v59
2018 JUN,-936,2020-01-13,v59
2018 MAR,-3192,2020-01-13,v59
2018 MAY,-2823,2020-01-13,v59
2018 NOV,-3623,2020-01-13,v59
2018 OCT,-2602,2020-01-13,v59
2018 Q1,-5860,2020-01-13,v59
2018 Q2,-6915,2020-01-13,v59
2018 Q3,-6251,2020-01-13,v59
2018 SEP,-1320,2020-01-13,v59
2019 APR,-6110,2020-01-13,v59
2019 AUG,257,2020-01-13,v59
2019 FEB,-7641,2020-01-13,v59
2019 JAN,-7072,2020-01-13,v59
2019 JUL,941,2020-01-13,v59
2019 JUN,-730,2020-01-13,v59
2019 MAR,-8145,2020-01-13,v59
2019 MAY,-4066,2020-01-13,v59
2019 NOV,4031,2020-01-13,v59
2019 OCT,-1337,2020-01-13,v59
2019 Q1,-22858,2020-01-13,v59
2019 Q2,-10906,2020-01-13,v59
2019 Q3,-410,2020-01-13,v59
2019 SEP,-1608,2020-01-13,v59
2019,-29293,2020-02-11,v61
2019 APR,-5413,2020-02-11,v61
2019 AUG,-1200,2020-02-11,v61
2019 DEC,7715,2020-02-11,v61
2019 FEB,-7817,2020-02-11,v61
2019 JAN,-7365,2020-02-11,v61
2019 JUL,898,2020-02-11,v61
2019 JUN,-196,2020-02-11,v61
2019 MAR,-7890,2020-02-11,v61
2019 MAY,-3117,2020-02-11,v61
2019 NOV,1821,2020-02-11,v61
2019 OCT,-3650,2020-02-11,v61
2019 Q1,-23072,2020-02-11,v61
2019 Q2,-8726,2020-02-11,v61
2019 Q3,-3381,2020-02-11,v61
2019 Q4,5886,2020-02-11,v61
2019 SEP,-3079,2020-02-11,v61
2019,-25879,2020-03-11,v62
2019 APR,-5284,2020-03-11,v62
2019 AUG,-944,2020-03-11,v62
2019 DEC,6279,2020-03-11,v62
2019 FEB,-7428,2020-03-11,v62
2019 JAN,-7107,2020-03-11,v62
2019 JUL,542,2020-03-11,v62
2019 JUN,-248,2020-03-11,v62
2019 MAR,-7518,2020-03-11,v62
2019 MAY,-3046,2020-03-11,v62
2019 NOV,3492,2020-03-11,v62
2019 OCT,-1840,2020-03-11,v62
2019 Q1,-22053,2020-03-11,v62
2019 Q2,-8578,2020-03-11,v62
2019 Q3,-3179,2020-03-11,v62
2019 Q4,7931,2020-03-11,v62
2019 SEP,-2777,2020-03-11,v62
2020 JAN,4212,2020-03-11,v62
2019,-25895,2020-04-08,v63
2019 APR,-5285,2020-04-08,v63
2019 AUG,-957,2020-04-08,v63
2019 DEC,6294,2020-04-08,v63
2019 FEB,-7434,2020-04-08,v63
2019 JAN,-7111,2020-04-08,v63
2019 JUL,529,2020-04-08,v63
2019 JUN,-255,2020-04-08,v63
2019 MAR,-7521,2020-04-08,v63
2019 MAY,-3048,2020-04-08,v63
2019 NOV,3508,2020-04-08,v63
2019 OCT,-1833,2020-04-08,v63
2019 Q1,-22066,2020-04-08,v63
2019 Q2,-8588,2020-04-08,v63
2019 Q3,-3210,2020-04-08,v63
2019 Q4,7969,2020-04-08,v63
2019 SEP,-2782,2020-04-08,v63
2020 FEB,-2793,2020-04-08,v63
2020 JAN,2409,2020-04-08,v63
2020 FEB,-1540,2020-05-12,v64
2020 JAN,3442,2020-05-12,v64
2020 MAR,-6676,2020-05-12,v64
2020 Q1,-4774,2020-05-12,v64
2019,-23261,2020-06-11,v65
2019 APR,-5380,2020-06-11,v65
2019 AUG,-777,2020-06-11,v65
2019 DEC,7089,2020-06-11,v65
2019 FEB,-7561,2020-06-11,v65
2019 JAN,-7017,2020-06-11,v65
2019 JUL,1104,2020-06-11,v65
2019 JUN,122,2020-06-11,v65
2019 MAR,-7356,2020-06-11,v65
2019 MAY,-2703,2020-06-11,v65
2019 NOV,4011,2020-06-11,v65
2019 OCT,-2023,2020-06-11,v65
2019 Q1,-21934,2020-06-11,v65
2019 Q2,-7961,2020-06-11,v65
2019 Q3,-2443,2020-06-11,v65
2019 Q4,9077,2020-06-11,v65
2019 SEP,-2770,2020-06-11,v65
2020 APR,305,2020-06-11,v65
2020 FEB,-833,2020-06-11,v65
2020 JAN,3679,2020-06-11,v65
2020 MAR,-3956,2020-06-11,v65
2020 Q1,-1110,2020-06-11,v65
1997,4746.0,2020-07-13,v66
1997 APR,257.0,2020-07-13,v66
1997 AUG,773.0,2020-07-13,v66
1997 DEC,154.0,2020-07-13,v66
1997 FEB,982.0,2020-07-13,v66
