period,value,released,version
2012 AUG,12570,2016-06-21,v4
2012 DEC,14186,2016-06-21,v4
2012 FEB,11542,2016-06-21,v4
2012 JAN,-6473,2016-06-21,v4
2012 JUL,-762,2016-06-21,v4
2012 JUN,11947,2016-06-21,v4
2012 MAR,14967,2016-06-21,v4
2012 MAY,15796,2016-06-21,v4
2012 NOV,16101,2016-06-21,v4
2012 OCT,7460,2016-06-21,v4
2012 Q1,20036,2016-06-21,v4
2012 Q2,47687,2016-06-21,v4
2012 Q3,23977,2016-06-21,v4
2012 Q4,37747,2016-06-21,v4
2012 SEP,12169,2016-06-21,v4
2013,104165,2016-06-21,v4
2013 APR,9447,2016-06-21,v4
2013 AUG,11167,2016-06-21,v4
2013 DEC,11282,2016-06-21,v4
2013 FEB,8848,2016-06-21,v4
2013 JAN,-6161,2016-06-21,v4
2013 JUL,546,2016-06-21,v4
2013 JUN,11217,2016-06-21,v4
2013 MAR,11118,2016-06-21,v4
2013 MAY,12177,2016-06-21,v4
2013 NOV,15931,2016-06-21,v4
2013 OCT,8059,2016-06-21,v4
2013 Q1,13805,2016-06-21,v4
2013 Q2,32841,2016-06-21,v4
2013 Q3,22247,2016-06-21,v4
2013 Q4,35272,2016-06-21,v4
2013 SEP,10534,2016-06-21,v4
2014,100441,2016-06-21,v4
2014 APR,9358,2016-06-21,v4
2014 AUG,10828,2016-06-21,v4
2014 DEC,11932,2016-06-21,v4
2014 FEB,10828,2016-06-21,v4
2014 JAN,-5487,2016-06-21,v4
2014 JUL,553,2016-06-21,v4
2014 JUN,10319,2016-06-21,v4
2014 MAR,8232,2016-06-21,v4
2014 MAY,12527,2016-06-21,v4
2014 NOV,13076,2016-06-21,v4
2014 OCT,7215,2016-06-21,v4
2014 Q1,13573,2016-06-21,v4
2014 Q2,32204,2016-06-21,v4
2014 Q3,22441,2016-06-21,v4
2014 Q4,32223,2016-06-21,v4
2014 SEP,11060,2016-06-21,v4
2015,79187,2016-06-21,v4
2015 APR,7642,2016-06-21,v4
2015 AUG,11162,2016-06-21,v4
2015 DEC,7393,2016-06-21,v4
2015 FEB,7545,2016-06-21,v4
2015 JAN,-10146,2016-06-21,v4
2015 JUL,-1011,2016-06-21,v4
2015 JUN,9901,2016-06-21,v4
2015 MAR,7404,2016-06-21,v4
2015 MAY,10129,2016-06-21,v4
2015 NOV,13408,2016-06-21,v4
2015 OCT,6763,2016-06-21,v4
2015 Q1,4803,2016-06-21,v4
2015 Q2,27672,2016-06-21,v4
2015 Q3,19148,2016-06-21,v4
2015 Q4,27564,2016-06-21,v4
2015 SEP,8997,2016-06-21,v4
2016 APR,8176,2016-06-21,v4
2016 FEB,6825,2016-06-21,v4
2016 JAN,-12568,2016-06-21,v4
2016 MAR,6302,2016-06-21,v4
2016 MAY,9745,2016-06-21,v4
2016 Q1,559,2016-06-21,v4
2015,79127,2016-07-20,v5
2015 APR,7715,2016-07-20,v5
2015 AUG,11063,2016-07-20,v5
2015 DEC,7411,2016-07-20,v5
2015 FEB,7546,2016-07-20,v5
2015 JAN,-10147,2016-07-20,v5
2015 JUL,-1169,2016-07-20,v5
2015 JUN,9979,2016-07-20,v5
2015 MAR,7401,2016-07-20,v5
2015 MAY,10206,2016-07-20,v5
2015 NOV,13431,2016-07-20,v5
2015 OCT,6786,2016-07-20,v5
2015 Q1,4800,2016-07-20,v5
2015 Q2,27900,2016-07-20,v5
2015 Q3,18799,2016-07-20,v5
2015 Q4,27628,2016-07-20,v5
2015 SEP,8905,2016-07-20,v5
2016 APR,7869,2016-07-20,v5
2016 FEB,6888,2016-07-20,v5
2016 JAN,-12576,2016-07-20,v5
2016 JUN,7805,2016-07-20,v5
2016 MAR,6681,2016-07-20,v5
2016 MAY,9907,2016-07-20,v5
2016 Q1,993,2016-07-20,v5
2016 Q2,25581,2016-07-20,v5
2012,129421,2016-08-18,v6
2012 APR,19934,2016-08-18,v6
2012 AUG,12572,2016-08-18,v6
2012 DEC,14189,2016-08-18,v6
2012 FEB,11541,2016-08-18,v6
2012 JAN,-6474,2016-08-18,v6
2012 JUL,-760,2016-08-18,v6
2012 JUN,11937,2016-08-18,v6
2012 MAR,14960,2016-08-18,v6
2012 MAY,15786,2016-08-18,v6
2012 NOV,16103,2016-08-18,v6
2012 OCT,7462,2016-08-18,v6
2012 Q1,20027,2016-08-18,v6
2012 Q2,47657,2016-08-18,v6
2012 Q3,23983,2016-08-18,v6
2012 Q4,37754,2016-08-18,v6
2012 SEP,12171,2016-08-18,v6
2013,104142,2016-08-18,v6
2013 APR,9444,2016-08-18,v6
2013 AUG,11164,2016-08-18,v6
2013 DEC,11279,2016-08-18,v6
2013 FEB,8850,2016-08-18,v6
2013 JAN,-6159,2016-08-18,v6
2013 JUL,543,2016-08-18,v6
2013 JUN,11214,2016-08-18,v6
2013 MAR,11115,2016-08-18,v6
2013 MAY,12174,2016-08-18,v6
2013 NOV,15929,2016-08-18,v6
2013 OCT,8057,2016-08-18,v6
2013 Q1,13806,2016-08-18,v6
2013 Q2,32832,2016-08-18,v6
2013 Q3,22239,2016-08-18,v6
2013 Q4,35265,2016-08-18,v6
2013 SEP,10532,2016-08-18,v6
2014,100527,2016-08-18,v6
2014 APR,9367,2016-08-18,v6
2014 AUG,10838,2016-08-18,v6
2014 DEC,11943,2016-08-18,v6
2014 FEB,10826,2016-08-18,v6
2014 JAN,-5489,2016-08-18,v6
2014 JUL,563,2016-08-18,v6
2014 JUN,10328,2016-08-18,v6
2014 MAR,8235,2016-08-18,v6
2014 MAY,12536,2016-08-18,v6
2014 NOV,13086,2016-08-18,v6
2014 OCT,7225,2016-08-18,v6
2014 Q1,13572,2016-08-18,v6
2014 Q2,32231,2016-08-18,v6
2014 Q3,22470,2016-08-18,v6
2014 Q4,32254,2016-08-18,v6
2014 SEP,11069,2016-08-18,v6
2015,79151,2016-08-18,v6
2015 APR,7714,2016-08-18,v6
2015 AUG,11062,2016-08-18,v6
2015 DEC,7412,2016-08-18,v6
2015 FEB,7556,2016-08-18,v6
2015 JAN,-10137,2016-08-18,v6
2015 JUL,-1170,2016-08-18,v6
2015 JUN,9980,2016-08-18,v6
2015 MAR,7408,2016-08-18,v6
2015 MAY,10205,2016-08-18,v6
2015 NOV,13430,2016-08-18,v6
2015 OCT,6785,2016-08-18,v6
2015 Q1,4827,2016-08-18,v6
2015 Q2,27899,2016-08-18,v6
2015 Q3,18798,2016-08-18,v6
2015 Q4,27627,2016-08-18,v6
2015 SEP,8906,2016-08-18,v6
2016 APR,6920,2016-08-18,v6
2016 FEB,6887,2016-08-18,v6
2016 JAN,-12577,2016-08-18,v6
2016 JUL,-977,2016-08-18,v6
2016 JUN,8001,2016-08-18,v6
2016 MAR,6682,2016-08-18,v6
2016 MAY,9755,2016-08-18,v6
2016 Q1,992,2016-08-18,v6
2016 Q2,24676,2016-08-18,v6
1997 APR,2602,2016-09-20,v7
1997 AUG,2398,2016-09-20,v7
1997 DEC,576,2016-09-20,v7
1997 JUL,281,2016-09-20,v7
1997 JUN,4469,2016-09-20,v7
1997 MAY,2571,2016-09-20,v7
1997 NOV,-2170,2016-09-20,v7
1997 OCT,-1838,2016-09-20,v7
1997 SEP,2203,2016-09-20,v7
1999,-11038,2016-09-20,v7
1999 APR,165,2016-09-20,v7
1999 AUG,1252,2016-09-20,v7
1999 DEC,1169,2016-09-20,v7
1999 FEB,-2384,2016-09-20,v7
1999 JAN,-7094,2016-09-20,v7
1999 JUL,-3660,2016-09-20,v7
1999 JUN,2217,2016-09-20,v7
1999 MAR,443,2016-09-20,v7
1999 MAY,3217,2016-09-20,v7
1999 NOV,2273,2016-09-20,v7
1999 OCT,-7582,2016-09-20,v7
1999 Q1,-9035,2016-09-20,v7
1999 Q2,5599,2016-09-20,v7
1999 Q3,-3462,2016-09-20,v7
1999 Q4,-4140,2016-09-20,v7
1999 SEP,-1054,2016-09-20,v7
2000,-15675,2016-09-20,v7
2000 APR,2745,2016-09-20,v7
2000 AUG,5690,2016-09-20,v7
2000 DEC,1961,2016-09-20,v7
2000 FEB,-1140,2016-09-20,v7
2000 JAN,-9697,2016-09-20,v7
2000 JUL,-5672,2016-09-20,v7
2000 JUN,5445,2016-09-20,v7
2000 MAY,-6061,2016-09-20,v7
2000 NOV,3565,2016-09-20,v7
2000 OCT,-6611,2016-09-20,v7
2000 Q1,-12433,2016-09-20,v7
2000 Q2,2129,2016-09-20,v7
2000 Q3,-4286,2016-09-20,v7
2000 Q4,-1085,2016-09-20,v7
2000 SEP,-4304,2016-09-20,v7
2001,-7473,2016-09-20,v7
2001 APR,-1609,2016-09-20,v7
2001 AUG,1106,2016-09-20,v7
2001 DEC,3436,2016-09-20,v7
2001 FEB,-2312,2016-09-20,v7
2001 JAN,-11520,2016-09-20,v7
2001 JUL,-4781,2016-09-20,v7
2001 JUN,2340,2016-09-20,v7
2001 MAR,-97,2016-09-20,v7
2001 MAY,4148,2016-09-20,v7
2001 NOV,5693,2016-09-20,v7
2001 OCT,-4897,2016-09-20,v7
2001 Q1,-13929,2016-09-20,v7
2001 Q2,4879,2016-09-20,v7
2001 Q3,-2655,2016-09-20,v7
2001 Q4,4232,2016-09-20,v7
2001 SEP,1020,2016-09-20,v7
2002,20155,2016-09-20,v7
2002 APR,376,2016-09-20,v7
2002 AUG,3849,2016-09-20,v7
2002 DEC,5249,2016-09-20,v7
2002 FEB,-235,2016-09-20,v7
2002 JAN,-8182,2016-09-20,v7
2002 JUL,-3852,2016-09-20,v7
2002 MAR,2497,2016-09-20,v7
2002 MAY,5606,2016-09-20,v7
2002 Q1,-5920,2016-09-20,v7
2002 Q2,11298,2016-09-20,v7
2002 Q3,3695,2016-09-20,v7
2002 Q4,11082,2016-09-20,v7
2002 SEP,3698,2016-09-20,v7
2003,33274,2016-09-20,v7
2003 AUG,5123,2016-09-20,v7
2003 DEC,4999,2016-09-20,v7
2003 FEB,2800,2016-09-20,v7
2003 JAN,-4601,2016-09-20,v7
2003 JUL,-2386,2016-09-20,v7
2003 JUN,5859,2016-09-20,v7
2003 MAR,2430,2016-09-20,v7
2003 NOV,7722,2016-09-20,v7
2003 OCT,-613,2016-09-20,v7
2003 Q1,629,2016-09-20,v7
2003 Q2,13715,2016-09-20,v7
2003 Q3,6822,2016-09-20,v7
2003 Q4,12108,2016-09-20,v7
2004,39481,2016-09-20,v7
2004 APR,4463,2016-09-20,v7
2004 AUG,6213,2016-09-20,v7
2004 JUL,-1319,2016-09-20,v7
2004 JUN,3430,2016-09-20,v7
2004 MAR,1504,2016-09-20,v7
2004 NOV,8629,2016-09-20,v7
2004 OCT,723,2016-09-20,v7
2004 Q1,-1138,2016-09-20,v7
2004 Q2,15677,2016-09-20,v7
2004 Q3,10043,2016-09-20,v7
2004 Q4,14899,2016-09-20,v7
2005,45739,2016-09-20,v7
2005 APR,-8528,2016-09-20,v7
2005 AUG,6524,2016-09-20,v7
2005 DEC,6768,2016-09-20,v7
2005 FEB,3929,2016-09-20,v7
2005 JAN,-5214,2016-09-20,v7
2005 JUL,-3085,2016-09-20,v7
2005 JUN,11756,2016-09-20,v7
2005 MAR,4248,2016-09-20,v7
2005 MAY,12184,2016-09-20,v7
2005 NOV,12314,2016-09-20,v7
2005 OCT,-425,2016-09-20,v7
2005 Q1,2963,2016-09-20,v7
2005 Q2,15412,2016-09-20,v7
2005 Q3,8707,2016-09-20,v7
2005 Q4,18657,2016-09-20,v7
2005 SEP,5268,2016-09-20,v7
2006,35915,2016-09-20,v7
2006 APR,2969,2016-09-20,v7
2006 AUG,5812,2016-09-20,v7
2006 DEC,5146,2016-09-20,v7
2006 FEB,4734,2016-09-20,v7
2006 JAN,-10422,2016-09-20,v7
2006 JUL,-5269,2016-09-20,v7
2006 JUN,6589,2016-09-20,v7
2006 MAR,3978,2016-09-20,v7
2006 MAY,7757,2016-09-20,v7
2006 NOV,10802,2016-09-20,v7
2006 OCT,-2389,2016-09-20,v7
2006 Q1,-1710,2016-09-20,v7
2006 Q2,17315,2016-09-20,v7
2006 Q3,6751,2016-09-20,v7
2006 Q4,13559,2016-09-20,v7
2006 SEP,6208,2016-09-20,v7
2007,40110,2016-09-20,v7
2007 APR,1249,2016-09-20,v7
2007 AUG,8181,2016-09-20,v7
2007 DEC,6430,2016-09-20,v7
2007 FEB,2246,2016-09-20,v7
2007 JAN,-9860,2016-09-20,v7
2007 JUL,-5311,2016-09-20,v7
2007 JUN,6691,2016-09-20,v7
2007 MAR,6598,2016-09-20,v7
2007 MAY,8141,2016-09-20,v7
2007 NOV,10612,2016-09-20,v7
2007 OCT,31,2016-09-20,v7
2007 Q1,-1016,2016-09-20,v7
2007 Q2,16081,2016-09-20,v7
2007 Q3,7972,2016-09-20,v7
2007 Q4,17073,2016-09-20,v7
2007 SEP,5102,2016-09-20,v7
2008,75731,2016-09-20,v7
2008 APR,3681,2016-09-20,v7
2008 AUG,10587,2016-09-20,v7
2008 DEC,15514,2016-09-20,v7
2008 FEB,5017,2016-09-20,v7
2008 JAN,-13009,2016-09-20,v7
2008 JUL,-3754,2016-09-20,v7
2008 JUN,8880,2016-09-20,v7
2008 MAR,7324,2016-09-20,v7
2008 MAY,10321,2016-09-20,v7
2008 NOV,16876,2016-09-20,v7
2008 OCT,3565,2016-09-20,v7
2008 Q1,-668,2016-09-20,v7
2008 Q2,22882,2016-09-20,v7
2008 Q3,17562,2016-09-20,v7
2008 Q4,35955,2016-09-20,v7
2008 SEP,10729,2016-09-20,v7
2009,154271,2016-09-20,v7
2009 APR,8345,2016-09-20,v7
2009 AUG,14414,2016-09-20,v7
2009 DEC,20858,2016-09-20,v7
2009 FEB,11729,2016-09-20,v7
2009 JAN,617,2016-09-20,v7
2009 JUL,5943,2016-09-20,v7
2009 JUN,18350,2016-09-20,v7
2009 MAR,15240,2016-09-20,v7
2009 MAY,15708,2016-09-20,v7
2009 NOV,18127,2016-09-20,v7
2009 OCT,10207,2016-09-20,v7
2009 Q1,27586,2016-09-20,v7
2009 Q2,42403,2016-09-20,v7
2009 Q3,35090,2016-09-20,v7
2009 Q4,49192,2016-09-20,v7
2009 SEP,14733,2016-09-20,v7
2010,144078,2016-09-20,v7
2010 APR,7458,2016-09-20,v7
2010 AUG,13679,2016-09-20,v7
2010 DEC,17568,2016-09-20,v7
2010 FEB,10802,2016-09-20,v7
2010 JAN,2458,2016-09-20,v7
2010 JUL,3958,2016-09-20,v7
2010 JUN,14737,2016-09-20,v7
2010 MAR,14930,2016-09-20,v7
2010 MAY,16540,2016-09-20,v7
2010 NOV,19514,2016-09-20,v7
2010 OCT,8146,2016-09-20,v7
2010 Q1,28190,2016-09-20,v7
2010 Q2,38735,2016-09-20,v7
2010 Q3,31925,2016-09-20,v7
2010 Q4,45228,2016-09-20,v7
2010 SEP,14288,2016-09-20,v7
2011,116404,2016-09-20,v7
2011 APR,9776,2016-09-20,v7
2011 AUG,11631,2016-09-20,v7
2011 DEC,14105,2016-09-20,v7
2011 FEB,11002,2016-09-20,v7
2011 JAN,-4952,2016-09-20,v7
2011 JUL,-881,2016-09-20,v7
2011 JUN,13179,2016-09-20,v7
2011 MAR,14890,2016-09-20,v7
2011 MAY,12463,2016-09-20,v7
2011 NOV,15323,2016-09-20,v7
2011 OCT,7077,2016-09-20,v7
2011 Q1,20940,2016-09-20,v7
2011 Q2,35418,2016-09-20,v7
2011 Q3,23541,2016-09-20,v7
2011 Q4,36505,2016-09-20,v7
2011 SEP,12791,2016-09-20,v7
2012,129533,2016-09-20,v7
2012 APR,19956,2016-09-20,v7
2012 AUG,12581,2016-09-20,v7
2012 DEC,14200,2016-09-20,v7
2012 FEB,11535,2016-09-20,v7
2012 JAN,-6479,2016-09-20,v7
2012 JUL,-751,2016-09-20,v7
2012 JUN,11959,2016-09-20,v7
2012 MAR,14957,2016-09-20,v7
2012 MAY,15808,2016-09-20,v7
2012 NOV,16112,2016-09-20,v7
2012 OCT,7472,2016-09-20,v7
2012 Q1,20013,2016-09-20,v7
2012 Q2,47723,2016-09-20,v7
2012 Q3,24013,2016-09-20,v7
2012 Q4,37784,2016-09-20,v7
2012 SEP,12183,2016-09-20,v7
2013,104248,2016-09-20,v7
2013 APR,9452,2016-09-20,v7
2013 AUG,11172,2016-09-20,v7
2013 DEC,11289,2016-09-20,v7
2013 FEB,8857,2016-09-20,v7
2013 JAN,-6149,2016-09-20,v7
2013 JUL,551,2016-09-20,v7
2013 JUN,11225,2016-09-20,v7
2013 MAR,11126,2016-09-20,v7
2013 MAY,12182,2016-09-20,v7
2013 NOV,15937,2016-09-20,v7
2013 OCT,8066,2016-09-20,v7
2013 Q1,13834,2016-09-20,v7
2013 Q2,32859,2016-09-20,v7
2013 Q3,22263,2016-09-20,v7
2013 Q4,35292,2016-09-20,v7
2013 SEP,10540,2016-09-20,v7
2014,102954,2016-09-20,v7
2014 APR,9584,2016-09-20,v7
2014 AUG,11092,2016-09-20,v7
2014 DEC,12271,2016-09-20,v7
2014 FEB,10835,2016-09-20,v7
2014 JAN,-5479,2016-09-20,v7
2014 JUL,816,2016-09-20,v7
2014 JUN,10546,2016-09-20,v7
2014 MAR,8241,2016-09-20,v7
2014 MAY,12752,2016-09-20,v7
2014 NOV,13416,2016-09-20,v7
2014 OCT,7554,2016-09-20,v7
2014 Q1,13597,2016-09-20,v7
2014 Q2,32882,2016-09-20,v7
2014 Q3,23234,2016-09-20,v7
2014 Q4,33241,2016-09-20,v7
2014 SEP,11326,2016-09-20,v7
2015,80619,2016-09-20,v7
2015 APR,7729,2016-09-20,v7
2015 AUG,11470,2016-09-20,v7
2015 DEC,7085,2016-09-20,v7
2015 FEB,7951,2016-09-20,v7
2015 JAN,-9743,2016-09-20,v7
2015 JUL,-760,2016-09-20,v7
2015 JUN,9996,2016-09-20,v7
2015 MAR,7807,2016-09-20,v7
2015 MAY,10221,2016-09-20,v7
2015 NOV,13099,2016-09-20,v7
2015 OCT,6454,2016-09-20,v7
2015 Q1,6015,2016-09-20,v7
2015 Q2,27946,2016-09-20,v7
2015 Q3,20020,2016-09-20,v7
2015 Q4,26638,2016-09-20,v7
2015 SEP,9310,2016-09-20,v7
2016 APR,7460,2016-09-20,v7
2016 AUG,10546,2016-09-20,v7
2016 FEB,7182,2016-09-20,v7
2016 JAN,-12278,2016-09-20,v7
2016 JUL,-1932,2016-09-20,v7
2016 JUN,7813,2016-09-20,v7
2016 MAR,6966,2016-09-20,v7
2016 MAY,9875,2016-09-20,v7
2016 Q1,1870,2016-09-20,v7
2016 Q2,25148,2016-09-20,v7
2009,154257,2016-10-20,v8
2009 APR,8343,2016-10-20,v8
2009 AUG,14412,2016-10-20,v8
2009 DEC,20856,2016-10-20,v8
2009 JUL,5941,2016-10-20,v8
2009 JUN,18349,2016-10-20,v8
2009 MAY,15706,2016-10-20,v8
2009 NOV,18126,2016-10-20,v8
2009 OCT,10206,2016-10-20,v8
2009 Q2,42398,2016-10-20,v8
2009 Q3,35085,2016-10-20,v8
2009 Q4,49188,2016-10-20,v8
2009 SEP,14732,2016-10-20,v8
2010,144043,2016-10-20,v8
2010 APR,7454,2016-10-20,v8
2010 AUG,13675,2016-10-20,v8
2010 DEC,17565,2016-10-20,v8
2010 FEB,10801,2016-10-20,v8
2010 JAN,2457,2016-10-20,v8
2010 JUL,3954,2016-10-20,v8
2010 JUN,14733,2016-10-20,v8
2010 MAR,14931,2016-10-20,v8
2010 MAY,16536,2016-10-20,v8
2010 NOV,19510,2016-10-20,v8
2010 OCT,8142,2016-10-20,v8
2010 Q1,28189,2016-10-20,v8
2010 Q2,38723,2016-10-20,v8
2010 Q3,31914,2016-10-20,v8
2010 Q4,45217,2016-10-20,v8
2010 SEP,14285,2016-10-20,v8
2011,116377,2016-10-20,v8
2011 APR,9774,2016-10-20,v8
2011 AUG,11629,2016-10-20,v8
2011 DEC,14103,2016-10-20,v8
2011 FEB,10998,2016-10-20,v8
2011 JAN,-4956,2016-10-20,v8
2011 JUL,-883,2016-10-20,v8
2011 JUN,13178,2016-10-20,v8
2011 MAR,14884,2016-10-20,v8
2011 MAY,12461,2016-10-20,v8
2011 NOV,15322,2016-10-20,v8
2011 OCT,7076,2016-10-20,v8
2011 Q1,20926,2016-10-20,v8
2011 Q2,35413,2016-10-20,v8
2011 Q3,23537,2016-10-20,v8
2011 Q4,36501,2016-10-20,v8
2014,103629,2016-10-20,v8
2014 APR,9659,2016-10-20,v8
2014 AUG,11167,2016-10-20,v8
2014 DEC,12346,2016-10-20,v8
2014 JUL,891,2016-10-20,v8
2014 JUN,10621,2016-10-20,v8
2014 MAY,12827,2016-10-20,v8
2014 NOV,13491,2016-10-20,v8
2014 OCT,7629,2016-10-20,v8
2014 Q2,33107,2016-10-20,v8
2014 Q3,23459,2016-10-20,v8
2014 Q4,33466,2016-10-20,v8
2014 SEP,11401,2016-10-20,v8
2015,80542,2016-10-20,v8
2015 APR,7693,2016-10-20,v8
2015 AUG,11433,2016-10-20,v8
2015 DEC,7058,2016-10-20,v8
2015 FEB,8026,2016-10-20,v8
2015 JAN,-9668,2016-10-20,v8
2015 JUL,-798,2016-10-20,v8
2015 JUN,9959,2016-10-20,v8
2015 MAR,7882,2016-10-20,v8
2015 MAY,10185,2016-10-20,v8
2015 NOV,13073,2016-10-20,v8
2015 OCT,6428,2016-10-20,v8
2015 Q1,6240,2016-10-20,v8
2015 Q2,27837,2016-10-20,v8
2015 Q3,19906,2016-10-20,v8
2015 Q4,26559,2016-10-20,v8
2015 SEP,9271,2016-10-20,v8
2016 APR,7602,2016-10-20,v8
2016 AUG,10822,2016-10-20,v8
2016 FEB,7136,2016-10-20,v8
2016 JAN,-12325,2016-10-20,v8
2016 JUL,-1799,2016-10-20,v8
2016 JUN,8256,2016-10-20,v8
2016 MAR,6918,2016-10-20,v8
2016 MAY,9973,2016-10-20,v8
2016 Q1,1729,2016-10-20,v8
2016 Q2,25831,2016-10-20,v8
2016 Q3,19636,2016-10-20,v8
2016 SEP,10613,2016-10-20,v8
2016 APR,7600,2016-11-22,v9
2016 AUG,10724,2016-11-22,v9
2016 JUL,-2109,2016-11-22,v9
2016 JUN,8155,2016-11-22,v9
2016 MAY,9680,2016-11-22,v9
2016 OCT,4796,2016-11-22,v9
2016 Q2,25435,2016-11-22,v9
2016 Q3,18350,2016-11-22,v9
2016 SEP,9735,2016-11-22,v9
2015,80693,2016-12-21,v10
2015 APR,7604,2016-12-21,v10
2015 AUG,11404,2016-12-21,v10
2015 DEC,7222,2016-12-21,v10
2015 FEB,8028,2016-12-21,v10
2015 JAN,-9666,2016-12-21,v10
2015 JUL,-827,2016-12-21,v10
2015 JUN,9876,2016-12-21,v10
2015 MAR,7881,2016-12-21,v10
2015 MAY,10096,2016-12-21,v10
2015 NOV,13235,2016-12-21,v10
2015 OCT,6590,2016-12-21,v10
2015 Q1,6243,2016-12-21,v10
2015 Q2,27576,2016-12-21,v10
2015 Q3,19827,2016-12-21,v10
2015 Q4,27047,2016-12-21,v10
2015 SEP,9250,2016-12-21,v10
2016 APR,7529,2016-12-21,v10
2016 AUG,10164,2016-12-21,v10
2016 FEB,6878,2016-12-21,v10
2016 JAN,-12584,2016-12-21,v10
2016 JUL,-2246,2016-12-21,v10
2016 JUN,7836,2016-12-21,v10
2016 MAR,6662,2016-12-21,v10
2016 MAY,9538,2016-12-21,v10
2016 NOV,12647,2016-12-21,v10
2016 OCT,4761,2016-12-21,v10
2016 Q1,956,2016-12-21,v10
2016 Q2,24903,2016-12-21,v10
2016 Q3,17217,2016-12-21,v10
2016 SEP,9299,2016-12-21,v10
2016,64758,2017-01-24,v11
2016 APR,7802,2017-01-24,v11
2016 AUG,10304,2017-01-24,v11
2016 DEC,6858,2017-01-24,v11
2016 JUL,-2458,2017-01-24,v11
2016 JUN,8016,2017-01-24,v11
2016 MAY,9721,2017-01-24,v11
2016 NOV,11267,2017-01-24,v11
2016 OCT,3110,2017-01-24,v11
2016 Q2,25539,2017-01-24,v11
2016 Q3,17028,2017-01-24,v11
2016 Q4,21235,2017-01-24,v11
2016 SEP,9182,2017-01-24,v11
1997 APR,2447,2017-02-21,v12
1997 AUG,2579,2017-02-21,v12
1997 DEC,560,2017-02-21,v12
1997 JUL,368,2017-02-21,v12
1997 JUN,4563,2017-02-21,v12
1997 MAY,2632,2017-02-21,v12
1997 NOV,-2155,2017-02-21,v12
1997 OCT,-1837,2017-02-21,v12
1997 SEP,1935,2017-02-21,v12
1998,-560,2017-02-21,v12
1998 APR,1586,2017-02-21,v12
1998 AUG,1713,2017-02-21,v12
1998 FEB,49,2017-02-21,v12
1998 JAN,-7490,2017-02-21,v12
1998 JUL,-2996,2017-02-21,v12
1998 JUN,3038,2017-02-21,v12
1998 MAR,2252,2017-02-21,v12
1998 MAY,3531,2017-02-21,v12
1998 NOV,2657,2017-02-21,v12
1998 OCT,-6730,2017-02-21,v12
1998 Q2,8155,2017-02-21,v12
1998 Q3,-72,2017-02-21,v12
1998 Q4,-3454,2017-02-21,v12
1998 SEP,1211,2017-02-21,v12
1999,-11048,2017-02-21,v12
1999 FEB,-2423,2017-02-21,v12
1999 JAN,-7133,2017-02-21,v12
1999 MAR,511,2017-02-21,v12
1999 Q1,-9045,2017-02-21,v12
2000,-19281,2017-02-21,v12
2000 APR,2610,2017-02-21,v12
2000 AUG,3114,2017-02-21,v12
2000 DEC,1272,2017-02-21,v12
2000 FEB,-1179,2017-02-21,v12
2000 JAN,-9736,2017-02-21,v12
2000 JUL,-4054,2017-02-21,v12
2000 JUN,2428,2017-02-21,v12
2000 MAR,-1518,2017-02-21,v12
2000 MAY,-9539,2017-02-21,v12
2000 NOV,2205,2017-02-21,v12
2000 OCT,722,2017-02-21,v12
2000 Q2,-4501,2017-02-21,v12
2000 Q3,-6546,2017-02-21,v12
2000 Q4,4199,2017-02-21,v12
2000 SEP,-5606,2017-02-21,v12
2001,-6880,2017-02-21,v12
2001 APR,-504,2017-02-21,v12
2001 AUG,-1280,2017-02-21,v12
2001 DEC,2788,2017-02-21,v12
2001 FEB,-4059,2017-02-21,v12
2001 JAN,-7227,2017-02-21,v12
2001 JUL,-2264,2017-02-21,v12
2001 JUN,-590,2017-02-21,v12
2001 MAR,-1754,2017-02-21,v12
2001 MAY,1288,2017-02-21,v12
2001 NOV,4507,2017-02-21,v12
2001 OCT,2759,2017-02-21,v12
2001 Q1,-13040,2017-02-21,v12
2001 Q2,194,2017-02-21,v12
2001 Q3,-4088,2017-02-21,v12
2001 Q4,10054,2017-02-21,v12
2001 SEP,-544,2017-02-21,v12
2002,19227,2017-02-21,v12
2002 APR,2055,2017-02-21,v12
2002 AUG,1681,2017-02-21,v12
2002 DEC,4374,2017-02-21,v12
2002 FEB,-1961,2017-02-21,v12
2002 JAN,-5184,2017-02-21,v12
2002 JUL,-1163,2017-02-21,v12
2002 JUN,3154,2017-02-21,v12
2002 MAR,975,2017-02-21,v12
2002 MAY,3392,2017-02-21,v12
2002 NOV,6154,2017-02-21,v12
2002 OCT,3269,2017-02-21,v12
2002 Q1,-6170,2017-02-21,v12
2002 Q2,8601,2017-02-21,v12
2002 Q3,2999,2017-02-21,v12
2002 Q4,13797,2017-02-21,v12
2002 SEP,2481,2017-02-21,v12
2003,32226,2017-02-21,v12
2003 APR,2418,2017-02-21,v12
2003 AUG,3213,2017-02-21,v12
2003 DEC,3885,2017-02-21,v12
2003 FEB,1123,2017-02-21,v12
2003 JAN,-1214,2017-02-21,v12
2003 JUL,551,2017-02-21,v12
2003 JUN,3752,2017-02-21,v12
2003 MAR,763,2017-02-21,v12
2003 MAY,5564,2017-02-21,v12
2003 NOV,6129,2017-02-21,v12
2003 OCT,3295,2017-02-21,v12
2003 Q1,672,2017-02-21,v12
2003 Q2,11734,2017-02-21,v12
2003 Q3,6511,2017-02-21,v12
